hour,SOC,DOC,MBC,CO2
220.0,51.178139895907016,2.612607739082414,4.575302704615721,0.021131585576003052
225.0,55.51747150328511,2.640528647684667,4.852892512466733,0.019610829299653923
230.0,50.167205037737375,2.8363003611457813,5.240968034677724,0.01360621686570267
235.0,48.78299820382196,2.5322052524797987,5.081774331622597,0.011557043946956889
240.0,49.3548385186825,2.3385439112676543,5.046465690760603,0.017610657417267327
245.0,47.18156700126979,2.633015591389503,4.724127907898235,0.021393120546119603
250.0,50.05525711320501,2.6840622100814713,5.224615174363161,0.018901258343182886
255.0,48.309724194382355,2.768833427925959,5.539719720067874,0.013442041330005245
260.0,46.96785393294795,2.964375423370683,5.187042028471402,0.012006437109938888
265.0,47.879041508199904,3.2323919226624382,5.203317373498861,0.017881943437004492
270.0,48.09994410378469,2.963719311654444,4.847034767190495,0.02183708043305869
275.0,47.26058445578273,2.8483391819328743,5.129542317287425,0.01660880198223207
280.0,50.311880577751225,2.7617977772798157,5.731712435005411,0.012212510851713834
285.0,51.41239374620755,2.8908836955431,5.01558710916312,0.013568418765919034
290.0,45.10699592467107,3.2830542548749,4.895393185840055,0.01731498364685505
295.0,46.31684136614309,3.0625470877702674,5.199026881542331,0.020552157999194257
300.0,43.8305583899833,3.415162113362574,5.532609405656537,0.015280391624480909
305.0,43.48373837142217,3.1020174446573026,4.6889386292377475,0.01105572763496321
310.0,48.076451532310074,2.9034230670602956,5.227699471841131,0.014281841038030471
315.0,44.8811418091807,3.0683982949052724,5.666712033866855,0.019227666219459504
320.0,46.01699959003786,2.4921608043077503,4.991652763023419,0.021146248165552328
325.0,45.779497774308574,2.766799982947724,5.666113159263642,0.014250906582939975
330.0,46.43705102638692,3.110900263294174,5.315058570062667,0.010902632941871864
335.0,43.811499250029065,3.1965892515582257,5.346838810946746,0.014744923555348713
340.0,47.23903578861645,3.419152125322066,5.623814532635488,0.020369499593452866
345.0,43.63124159342442,2.925320925029219,5.245096987390689,0.019899761950960163
350.0,41.72769110296,3.3369272548269806,5.666110567223585,0.014495876129689497
355.0,41.9646052639599,2.9802330169987195,5.402042034445726,0.01081895249744174
360.0,42.82019797559641,2.9509813132228784,5.612264649964474,0.015499812366820707
365.0,44.29961249382842,3.337577351513359,5.440518420726892,0.02014587436475612
370.0,45.319084942315705,3.3237846983871138,5.289407973301942,0.017080388959603034
375.0,43.2237592479762,3.4623052513760664,5.4280131037686425,0.012269928926631467
380.0,44.61879052724696,3.3768721818276224,5.415355886234339,0.011405328792236435
385.0,45.933304607035225,3.4680973082662465,5.31717397261102,0.015753806055662657
390.0,42.37221647847448,3.549559636078247,5.178410701662847,0.021651636570962647
395.0,41.97510075187122,3.395599921504793,5.3483390693871575,0.016870723322440214
400.0,40.53318994835309,3.153443318732026,5.563233372627612,0.011343790472115117
405.0,45.78399394753098,3.395594932962645,5.530225756849316,0.01227214965965262
410.0,42.251584798293855,2.948320929960618,5.03178162497661,0.0193544372355651
415.0,44.21237931879301,3.2645501267903785,4.900594930794458,0.020834285331275272
420.0,41.22416277862859,3.4949674181005346,5.187482399631642,0.017225849840443484
425.0,47.494507526996415,3.066398064800039,5.535370445207429,0.010854482932680213
430.0,47.0305848881246,3.4172233445082405,5.481233853578676,0.01365022404678956
435.0,45.05506593918358,3.2040753228361174,5.2559251452896145,0.019576600595160913
440.0,40.82388261255839,3.312082165700476,5.177130345114996,0.020391380627991076
445.0,47.8626935366657,3.2636109176210835,4.987683053524984,0.015079828935946248
450.0,44.253481239600696,3.5417369154004104,4.990007618785589,0.010842245447907739
455.0,42.9287514149944,3.550753159663357,4.625455285186246,0.013949530069532354
460.0,44.76139569899313,3.5188116810334966,5.180920231430088,0.019745971355487633
465.0,44.438953852138816,3.665043401731473,5.358846060721285,0.02094880430384499
470.0,43.42788346123233,3.8056895827350017,4.766476296113424,0.014008904593125576
475.0,46.901703341880896,3.4897142311371394,5.2145645666586145,0.012765482942496536
480.0,44.18209028791776,3.559008364158816,5.586363653093424,0.01658386798159563
485.0,44.98405671280531,3.6751014116307608,5.484301742627333,0.021475258782853557
490.0,41.57828331386381,3.6517484685970585,5.139113744296248,0.01937762734194797
495.0,41.46202005602784,3.8452702142361526,5.44253952451777,0.011258494202257417
500.0,46.6642866892204,3.6689090664171666,4.782944345492968,0.012638157808421245
505.0,42.647941514023756,3.6561164808608972,5.435942571523606,0.017701483726549647
510.0,45.14773700054379,3.6457066600936114,5.65552602614111,0.020190428401290886
515.0,41.00274284374355,3.317024206582743,5.414704698998428,0.018842974018273197
520.0,40.58133632749422,3.54270682918051,5.907325018017955,0.013049761527854833
525.0,41.05808544518441,3.299221410607469,5.795105956778731,0.012872409115261869
530.0,44.994319636072134,3.2781809619861577,6.184464182208492,0.018480633580998364
535.0,40.30577904808174,3.344036642532946,5.959223519893707,0.022912139545445274
540.0,43.705746111641815,3.4835801050735298,6.022002761991068,0.016384721704557917
545.0,41.57356065707557,3.350960458222548,5.57287381499774,0.010657884189897548
550.0,44.89408473114226,3.254722034228595,5.99674643490733,0.014167586984039656
555.0,41.26932088618413,3.278053186064868,6.324073321548973,0.02011417823646997
560.0,49.173083925377966,3.638374711235718,6.342764041518787,0.02156787379125017
565.0,40.6554388348965,3.076464226515884,5.622494729746455,0.015136380252575406
570.0,43.28652422191395,2.9341133875630074,6.087593561723599,0.01079269604360608
575.0,45.05212403936572,3.2709615627611264,4.980501903247901,0.014781581785716561
580.0,40.15145721002413,3.320902065224228,5.606136064253363,0.02135879004383878
585.0,47.4256292498012,3.6426816738675782,5.499037645779572,0.020311598804048987
590.0,39.66107021442516,3.2357454084145925,5.869559549832407,0.013500938548559306
595.0,41.8437450499278,3.1641203815804637,6.082831283739956,0.012244823875230855
600.0,39.949906327178454,3.426759474635899,5.724608761579978,0.015270335118008259
605.0,39.318305928410126,3.226316741481992,5.468014901601475,0.02253123287311338
610.0,38.701269149766944,3.5378376781880454,6.005815234708651,0.01963438125328857
615.0,40.16551050956494,3.8192906368255644,5.600222548724489,0.014736492639741623
620.0,40.8491143429966,3.562404726714674,5.010174481575102,0.01181101973390661
625.0,40.78189379144638,3.64026654115839,5.355543895961374,0.01726957641937824
630.0,42.83586703446059,3.6131521075944795,5.979437477164371,0.020966158010327644
635.0,42.003974563425764,3.527081142399624,5.791556892404806,0.01883501123746071
640.0,40.99563771924779,3.6231743048152905,6.038522270495868,0.011028648721772456
645.0,45.65648181655219,3.753668455022571,5.769005523305891,0.015122450180332465
650.0,40.966158897929475,3.660993369753188,6.166950132463504,0.019378496022380964
655.0,40.89359933770058,3.715423444120383,5.765250160329789,0.022758303763444242
660.0,45.076238386519094,3.4454432007135742,6.699848703482775,0.017542440142376478
665.0,43.79949911685549,3.3338415707361646,6.500080909142372,0.013416599835939458
670.0,38.05702808287255,3.9019037279260536,6.448466298614278,0.013292927671462396
675.0,38.34241480712528,3.490876366313903,6.815339941598069,0.01964229926206639
680.0,38.97520174236175,3.487175545574231,6.418291105131498,0.022311388120726066
685.0,40.877007537153936,3.406754091017664,6.541187150250009,0.01579022828371294
690.0,41.83011963539051,3.441508480566721,6.572687469368162,0.012436156491209606
695.0,41.55036715132358,3.4593411925819857,6.183889567880082,0.014556137148086547
700.0,37.27335367594144,3.601935870926193,6.0275222948186835,0.0203027098707937
705.0,39.46274727405676,3.3355437780558153,5.891713810984248,0.02017747232051212
710.0,34.53865251892269,3.5539944119249505,6.439620266333486,0.013589397553965812
715.0,38.911833155080956,3.59552952077862,6.03412482842156,0.013036185001933815
720.0,41.39264509208561,3.4307881342597653,6.52080166090605,0.016285395305433176
725.0,39.76408857604721,3.628006141381929,6.511135563185001,0.021871068610752227
730.0,36.87945811636551,3.226692243500616,6.42554405533376,0.019658375626923623
735.0,40.75938519022735,3.5100922694573957,6.031208830422744,0.011295405138716174
740.0,45.84050658388607,3.5317132312174686,6.1479995472132325,0.013608436649244668
745.0,41.2606392284343,3.8709310958107657,6.075363024028979,0.01642543272023218
750.0,38.49167718121801,3.7451975457148947,5.503216249125761,0.020718861474042123
755.0,37.56777694502221,3.535108588957018,5.948926123661541,0.01689419627889261
760.0,41.035962133725235,3.544472919228884,5.902749809909507,0.013595257985612098
765.0,43.58674200870494,3.5792047553352653,5.929523684632885,0.014350896710902238
770.0,40.73034197307637,4.044203771276146,6.024177198762618,0.01691795362671829
775.0,41.77369324162473,3.2697578548741655,5.746011116822421,0.020736643687724345
780.0,35.964403736279834,3.9851594175306966,6.256726752276951,0.014151376033500074
785.0,39.30748145529779,3.2986653717812517,6.025557372085581,0.01205295524841761
790.0,39.140851771947354,3.219134731971846,5.824654065926459,0.01372358642822625
795.0,36.4335858646054,3.101198818951364,5.575610698908753,0.02016660176012625
800.0,39.48307742014319,3.4326747701412894,5.640928284905714,0.02015332374888101
805.0,37.324700309636455,2.765958441876929,5.652453778042038,0.015643215522129387
810.0,39.672727694738285,3.02573584270253,5.580774829712591,0.01188891414456961
815.0,39.969137444019516,3.3133423118978973,5.92190334347512,0.0148200045724688
820.0,39.37321868002269,2.981410609335229,5.553825363080821,0.019128116052380108
825.0,35.66114921011745,2.625743823590692,5.896742195915006,0.01767877787892812
830.0,39.5318249549852,2.6811329275569413,5.883723509478762,0.013625134873520526
835.0,37.27422726243283,2.6723483607560996,5.664101176257013,0.010316271687756902
840.0,36.48792031293701,2.6002636339085057,5.322827018339537,0.015409981389869626
845.0,36.28553813739888,2.6930558668656865,5.642558990526325,0.019286320385280893
850.0,38.7928838498073,2.5268279201607267,5.627026502742441,0.01786655639776137
855.0,37.33868455725013,2.82836701204035,5.9395825696591675,0.01157148885714205
860.0,35.78135931453205,2.8697037442221824,5.848549159189831,0.011949790839143382
865.0,37.94020361083989,2.5781308372707326,5.436699055848721,0.016293992845653568
870.0,37.822629803622036,2.5891821461363427,5.569306369655755,0.019964588892609606
875.0,32.729509900365485,2.6277205163549704,5.338702941993699,0.01634356035029904
880.0,36.41395236794924,2.8848196750780364,5.417744457060227,0.012016343690597505
885.0,35.045004933771345,2.8474043377217346,5.327956683019239,0.011688590819046708
890.0,31.7658659396386,3.1533891667085165,5.95758315578797,0.016644852148441046
895.0,34.23432687253181,2.8657961214247947,5.3803533788026,0.019668148521189897
900.0,35.25590685426798,2.6190365813809815,5.653445882934274,0.01417692282675458
905.0,35.26836948176061,3.1249960794745735,5.238892563969244,0.010386835923362384
910.0,37.78013943969534,2.948853252221364,5.330348083710126,0.013066919857045311
915.0,36.925489986770636,2.5393534731585627,5.44150470378374,0.01734680205908459
920.0,35.92076987669558,2.510180614611438,5.1033541469724115,0.0177989036861993
925.0,31.64903786725695,2.684606366376903,5.220647943167954,0.013386872414586472
930.0,35.99090675892996,2.8537875148521494,5.563876666364456,0.010723270574755759
935.0,34.20752783547037,2.776766850062638,5.608659129279863,0.013782262590893622
940.0,33.009599943394456,2.828805882276612,5.365239206251994,0.01820767877743122
945.0,34.095081339757705,2.2245795578957517,5.173219320853892,0.01875380161649384
950.0,29.626261937781464,2.4475351970830483,5.243349066826431,0.012227381130175992
955.0,30.99542363623098,2.2805839033582687,5.218651744736914,0.011016671826331268
960.0,36.197003376249526,2.203792258369643,5.372783778225788,0.015098891551557851
965.0,30.701839333423116,1.9761128554595042,5.235054741730184,0.01862502776179088
970.0,36.253040522952084,2.58517243884945,5.4586975814563,0.0169880422994366
975.0,35.5110412763966,2.278136633866537,5.599293697439586,0.01028129612294581
980.0,34.215703915337194,2.404050763344714,5.357243623969166,0.011268650593693284
985.0,32.02679558175621,2.3368812559503778,5.425328535192198,0.014368863845494639
990.0,35.93571706915013,2.4797712608041094,5.024801673865035,0.018570589078355643
995.0,37.89689671214649,1.9346702182925724,5.2506674987901345,0.015233097067348609
1000.0,35.10722755791738,2.223040877108129,5.2791177232142665,0.009463567356276001
