hour,SOC,DOC,MBC,CO2
360.0,41.49568080006586,2.973282341197383,5.636860877953507,0.01519668942863505
365.0,42.99608558439654,3.342355315738755,5.446419965717618,0.019749713247634325
370.0,43.966615184734955,3.320236863637452,5.294972370242186,0.016723144643733295
375.0,41.68532947941462,3.4524709602529664,5.428077038906656,0.011958235370634148
380.0,43.16460913688848,3.3632859577478844,5.418433875933462,0.011131702754675668
385.0,44.2783369965911,3.462990638534345,5.3125227002073725,0.015337321614524098
390.0,40.90430112503759,3.5437238236741067,5.182243592540405,0.021163705159049768
395.0,40.59228619057326,3.3883000263849414,5.343699336225415,0.0164902808810942
400.0,39.144111400135834,3.1360249933938107,5.563151545580224,0.011066214042567898
405.0,44.39874942253813,3.3789506129191786,5.5394061825323435,0.012001476225250307
410.0,40.90396111467948,2.9350172235533094,5.034738598858856,0.018944561796037842
415.0,42.765738562754024,3.2529887787196112,4.894282891811557,0.0203618820260191
420.0,39.78483540211734,3.4776344758572257,5.167237188459495,0.01681765474233565
425.0,45.899742163439846,3.0445996234423625,5.530501370996915,0.010567407364535627
430.0,45.51343181468491,3.407874617374609,5.475803644179735,0.013327767844110286
435.0,43.84361892347546,3.1886327268919383,5.230907525556327,0.01918786369007164
440.0,39.784701860008724,3.2870438151000467,5.141833189954045,0.0200021014591097
445.0,46.83152340953047,3.2302484783645458,4.943181097783861,0.014810244355967573
450.0,43.386472820752104,3.5055683793177113,4.94148559801958,0.010657363209149536
455.0,41.941251087772905,3.511244441544968,4.5860405609203365,0.013685253021013904
460.0,43.90832324239533,3.4724894747341137,5.140415730674828,0.019428669076910314
465.0,43.39260339550366,3.6177411235987873,5.334902429689856,0.020572256351132634
470.0,42.51167698633896,3.7578061907230955,4.722673412592697,0.013760517563699202
475.0,45.856495727925015,3.4426510529335017,5.164139545671313,0.012525380900968509
480.0,43.243793451877295,3.5075314999930542,5.552720238273079,0.016296946245390877
485.0,44.14061052038578,3.6191194251213923,5.44143707071761,0.021132317724852717
490.0,40.79175044424178,3.5971485728610904,5.086289528334824,0.019058553000422328
495.0,40.672832828648296,3.7865951461794554,5.39532036368033,0.011064392707542538
500.0,45.931769426552286,3.6159898792427416,4.764099305363357,0.012470363386012406
505.0,41.910675797867945,3.6115672319534577,5.415831074158701,0.01745527167337834
510.0,44.3682895101351,3.58868226102104,5.62936638917928,0.019902305220338513
515.0,40.24473296216632,3.2676222694770147,5.399679140698577,0.018569185582239727
520.0,39.69270751533447,3.4988590535372053,5.906399151526092,0.01283707819917326
525.0,40.17888787178462,3.2503090956811547,5.807852155356796,0.012669140245751337
530.0,43.85978412288931,3.239103320001534,6.240194277807445,0.01818753094277647
535.0,39.28862022736766,3.308806487662603,6.033440964751748,0.02259084245077347
540.0,42.55994676190324,3.4406003316075937,6.09796393202216,0.016122411269844972
545.0,40.663409139899095,3.3144200331052014,5.629542138856094,0.010504532990016599
550.0,44.08059583895159,3.2198495543166583,6.048368351269523,0.014002576632351136
555.0,40.48935558538648,3.2482764702579097,6.36375458859116,0.019878549836562343
560.0,48.32527106884066,3.60226558835991,6.35564258291595,0.021312129657374654
565.0,39.837178778089445,3.053216859077224,5.624017248911639,0.014919470000097775
570.0,42.40900012924902,2.921186937756868,6.100037360397875,0.010640129278603229
575.0,44.26145621053797,3.244334620985677,4.998225364291502,0.01460201821806883
580.0,39.41572665795337,3.2841385201729723,5.613039913916394,0.021083339577377465
585.0,46.68460424258157,3.6079212208142426,5.512560271338773,0.020093533882851972
590.0,38.91123041356705,3.195862387435222,5.878089247820561,0.013314254254254173
595.0,41.04964288227417,3.1213991910813466,6.086679282316954,0.012069330484779966
600.0,39.049211750193585,3.3791133256908754,5.753022641416019,0.01503554247430649
605.0,38.43344640996239,3.174630070542622,5.502626449286655,0.022206433772814355
610.0,37.79981103634983,3.479972661989788,6.028752799394972,0.01932664730678005
615.0,39.177740888718645,3.7563909655849494,5.612581189469191,0.014478357215106893
620.0,39.84903280268532,3.4952333424375532,5.009152577903978,0.011585454407203629
625.0,39.84532993964828,3.574723243518326,5.349598983143189,0.01696939459838682
630.0,41.8696061378194,3.5462836554568966,5.978373701798739,0.02061604340158783
635.0,41.086406594954,3.46296477448421,5.8146127780949195,0.01854730610881303
640.0,40.32720066165591,3.556943285659145,6.076272236876737,0.01089979633551369
645.0,44.98313695501565,3.6847362357379345,5.841549125967616,0.014973438412650506
650.0,40.41038280359415,3.5923692523960282,6.257358300771312,0.019236222121366692
655.0,40.23499399092301,3.646429164354007,5.862883400755452,0.02256722882363455
660.0,44.217539650210554,3.3816151490723083,6.799526678387685,0.017353429354857734
665.0,42.79648782218649,3.2734401363184076,6.626146176869093,0.013240566644570876
670.0,37.09174183330888,3.8404274653309156,6.6040605579139795,0.013127890264247682
675.0,37.460845403212744,3.4303590333530276,6.993099972513679,0.019474824348956307
680.0,38.18194071222601,3.4258153534092206,6.587827088255174,0.02214007590486385
685.0,40.11446676115598,3.3450177407795567,6.6971408507674415,0.01565766220950438
690.0,40.96205926258591,3.383425559746127,6.727557764454788,0.012306359589748718
695.0,40.73118527648319,3.3989112387283376,6.298191524839545,0.014405385794012592
700.0,36.55073427475632,3.5446930298332124,6.112382665330508,0.020095959269287658
705.0,38.653723115638506,3.2811301458825,6.01059502990017,0.019983238877078757
710.0,33.608479292176646,3.492424561041047,6.575148501276022,0.013404008865157297
715.0,37.95850398261335,3.5361243896417176,6.172969287559087,0.012864898483268576
720.0,40.38643379643315,3.372483204232255,6.650531383201723,0.01608296026644411
725.0,38.7041612517331,3.568673475211534,6.658811604726622,0.021612349092641578
730.0,36.189303507095296,3.1647515578556513,6.5460616618249166,0.01948321269001059
735.0,39.94744643867907,3.448118331444373,6.130933243635025,0.011168705408108699
740.0,44.91628031982017,3.4700350541509337,6.253611885413417,0.013446458471773028
745.0,40.452272791904235,3.808332454064982,6.115452863578362,0.016213643728390063
750.0,37.806101327090566,3.6751018411003042,5.524899417946672,0.02046262696286498
755.0,37.019822230538935,3.4622984374274015,5.976279884016298,0.016714906056288868
760.0,40.40683452754931,3.469855198017916,5.912419525764261,0.013426345378139665
765.0,42.92096588929542,3.5046417254841495,5.915378049108448,0.01416353857004548
770.0,40.04462124449302,3.974071804280224,6.024251571303088,0.01670069317322366
775.0,40.997387475658066,3.2077545076634206,5.748646861647844,0.02045563827601892
780.0,35.38262757120253,3.9213118330726084,6.274005207413126,0.013986270189386274
785.0,38.66363016309839,3.2531980213810625,5.998348710652144,0.011889283772048629
790.0,38.42240769623502,3.1691469756481947,5.772699697827067,0.013505217191194702
795.0,35.635171210081886,3.061376834854288,5.503140334820068,0.019799105759226814
800.0,38.63864401654187,3.3952582970032297,5.557580824362026,0.019776593113912104
805.0,36.44169745602462,2.742117671170976,5.5921608962680756,0.015355984697393497
810.0,38.87706643159261,2.9966318625074817,5.511740699935918,0.011685580301034969
815.0,39.161873679470276,3.2763382192530646,5.85905694258189,0.014567016235412483
820.0,38.339211323767906,2.9788761988161916,5.4942110930447505,0.018746869290169683
825.0,34.583388025536834,2.637049884496179,5.832597466981803,0.017291414211144107
830.0,38.237725478560506,2.7050984424208546,5.826519425942198,0.013309033471419741
835.0,36.01086428508536,2.712516353521842,5.604876649628131,0.010064313080661549
840.0,35.20936205097206,2.6533083554504415,5.256990845668941,0.015049259222619049
845.0,34.894349219429095,2.743285987099674,5.581210552902073,0.01879411124355723
850.0,37.360419313928666,2.56332753527805,5.591279813155013,0.01743335970562868
855.0,35.92318492911861,2.871690040723991,5.892266735619712,0.011269254329241873
860.0,34.34946773880331,2.9065637224800516,5.798088587644089,0.011635023864665379
865.0,36.49380267823444,2.62062911940236,5.3849811883353595,0.015875158716909785
870.0,36.486111870734796,2.609350807575573,5.519595975815457,0.019479953948880184
875.0,31.362585252664122,2.6372336219233503,5.273655926674435,0.01589068553052906
880.0,35.03785592136606,2.8653298444054727,5.3383577879899695,0.01167488785274182
885.0,33.614109329895015,2.8223669225848314,5.277225582621829,0.011338536757938446
890.0,30.338728117174323,3.1313157719268494,5.893826450854988,0.01613394518146618
895.0,32.67115143967673,2.8534064924390554,5.2917140235037525,0.01902951609962835
900.0,33.62359388692058,2.606626705795619,5.564370004700165,0.013681324530907287
905.0,33.705525811661346,3.1057338090827025,5.152009339396093,0.010026192182781073
910.0,36.16784869292642,2.938988292385451,5.231657142472857,0.012635498001570962
915.0,35.32886951464066,2.5401539722930253,5.334067188321458,0.016756858870387525
920.0,34.3918412086053,2.519540977004759,5.009019443823877,0.017221787139799202
925.0,30.3498134236411,2.6800303877640994,5.138890120645405,0.012996032235218872
930.0,34.567546634231476,2.8562354293543364,5.489572427814833,0.010405414950795049
935.0,32.704053355346716,2.794774092240659,5.513981053196954,0.013350409700374963
940.0,31.65453601033521,2.868133503445903,5.2572532457968615,0.017671250313622502
945.0,32.746755424662595,2.2981249781147373,5.091847233133159,0.01827597209102553
950.0,28.374210283085937,2.5488157073415483,5.147237621895959,0.01191010064047638
955.0,29.643526427527952,2.3658893038216724,5.114688008250605,0.010709311147989176
960.0,34.806271404876284,2.314176934616469,5.255205741405473,0.014701831616224032
965.0,29.48693213018098,2.0708675461008594,5.114528252330501,0.0181291376347187
970.0,34.87350221501195,2.6688071176993025,5.349038829508589,0.016529537309113992
975.0,34.24875674471674,2.368413364727271,5.491854514105464,0.010008529668253316
980.0,32.96307259774725,2.4943576998500085,5.255623416228442,0.010989157524850024
985.0,30.716527778648064,2.426279323904651,5.327233610132732,0.013970782749202616
990.0,34.60672440453206,2.6083331304647204,4.919396329807751,0.018105069189221553
995.0,36.531031004530014,2.07726592651077,5.151881105444356,0.014866678393226848
1000.0,33.77002709651946,2.349721497784688,5.197183619379605,0.009219684431863473
